time,QI_BL1_1@PV,QI_BL2_1@PV,QI_BL3_1@PV,QI_BL4_1@PV,QI_BLA_1@PV,QI_BL5_1@PV,QI_BL6_1@PV,QI_BL7_1@PV,QI_NTU_1@PV,QI_BP2_1@PV,QI_FUS_1@PV,QI_F2B@PV,QI_MUD@PV,QI_HOT@PV,QI_BP3@PV
2011-04-03 12:07:00,291.75,312.75,243.0,360.0,1194.0,1023.75,662.25,633.75,120.0,1185.75,1154.0,101.843,86.373596,96.704399,4.0467901
2011-04-03 12:08:00,303.0,318.0,239.25,354.0,1173.0,1014.75,659.25,638.25,114.0,1143.75,1150.0,92.967903,87.388901,96.931198,15.1323
2011-04-03 12:09:00,326.25,315.0,243.0,345.0,1176.0,1013.25,684.0,638.25,123.0,1077.75,1168.0,101.37,84.415199,96.961403,85.412102
2011-04-03 12:10:00,329.25,317.25,246.0,354.0,1176.0,1020.75,672.0,636.0,126.75,1077.75,1166.0,102.885,86.262604,96.777802,88.046303
2011-04-03 12:11:00,329.25,321.0,246.0,347.25,1191.0,1005.0,690.75,636.0,132.75,1101.0,1144.0,102.944,92.117699,96.055496,41.098701
2011-04-03 12:12:00,335.25,339.75,243.0,356.25,1178.25,999.0,701.25,627.75,140.25,1191.0,1154.0,123.71,91.110298,96.310699,20.620399
2011-04-03 12:13:00,339.0,327.75,240.75,363.0,1194.75,1022.25,714.0,633.0,137.25,1149.0,1174.0,113.335,88.750397,97.032204,8.64534
2011-04-03 12:14:00,336.75,335.25,239.25,371.25,1170.75,1029.75,696.0,630.75,135.0,1089.75,1164.0,112.504,86.270302,97.032204,0.0
2011-04-03 12:15:00,327.75,324.0,245.25,378.0,1184.25,1016.25,693.0,638.25,135.0,1062.75,1182.0,114.02,87.110901,96.763603,0.0
2011-04-03 12:16:00,303.0,323.25,240.75,375.0,1166.25,1029.75,693.0,638.25,137.25,1103.25,1168.0,131.556,88.880798,96.431,0.0
2011-04-03 12:17:00,291.0,327.75,245.25,390.0,1163.25,1016.25,699.75,638.25,141.0,1170.75,1172.0,141.606,86.238098,96.671402,0.0
2011-04-03 12:18:00,282.75,330.75,243.0,389.25,1146.0,1008.0,711.75,638.25,135.0,1125.75,1168.0,146.72501,87.514503,96.218803,0.0
2011-04-03 12:19:00,261.0,327.0,239.25,356.25,1151.25,1008.0,711.75,638.25,132.0,1103.25,1168.0,150.508,88.334702,96.431,0.0
2011-04-03 12:20:00,264.0,327.0,243.0,354.0,1148.25,1016.25,702.75,638.25,132.0,1083.0,1164.0,165.55901,85.476196,96.565102,0.0
2011-04-03 12:21:00,287.25,320.25,243.0,345.0,1163.25,1002.0,702.75,638.25,132.75,1124.25,1164.0,177.201,85.761902,95.978798,0.0
2011-04-03 12:22:00,303.0,318.75,243.0,345.0,1181.25,1010.25,693.0,636.0,141.0,1143.0,1166.0,219.034,85.891197,95.183098,0.0
2011-04-03 12:23:00,335.25,318.75,243.0,351.0,1179.0,1005.0,702.75,612.75,134.25,1101.0,1160.0,235.789,87.8368,95.807701,0.0
2011-04-03 12:24:00,330.75,323.25,243.0,350.25,1169.25,993.75,699.75,609.0,129.75,1083.0,1148.0,245.53999,85.796303,95.463097,0.0
2011-04-03 12:25:00,336.75,315.0,251.25,360.0,1181.25,990.75,702.75,611.25,132.0,1122.75,1176.0,256.811,86.857101,95.343903,0.0
2011-04-03 12:26:00,351.0,312.75,251.25,375.0,1199.25,999.0,702.75,636.0,138.75,1121.25,1164.0,269.11801,87.125,95.211098,0.0
2011-04-03 12:27:00,348.75,315.0,251.25,372.75,1202.25,996.0,711.75,627.0,138.75,1101.0,1162.0,306.43799,85.131897,95.343903,0.0
2011-04-03 12:28:00,347.25,294.75,254.25,375.75,1197.0,1007.25,735.0,630.0,132.0,1080.75,1194.0,313.42899,85.591904,95.264,0.0
2011-04-03 12:29:00,324.75,291.75,246.75,375.75,1199.25,1026.75,723.75,632.25,129.75,1106.25,1202.0,319.99701,87.666702,94.814796,0.270834
2011-04-03 12:30:00,315.0,293.25,246.75,347.25,1212.0,999.0,717.75,645.0,132.0,1140.75,1222.0,328.66299,85.986099,94.432503,6.6989102
2011-04-03 12:31:00,297.0,296.25,245.25,342.0,1197.0,987.0,716.25,627.0,141.0,1124.25,1228.0,347.198,90.826401,94.366699,19.990101
2011-04-03 12:32:00,285.75,303.0,251.25,339.0,1203.75,1007.25,690.75,629.25,135.0,1065.75,1214.0,833.15302,85.049004,93.434196,96.206398
2011-04-03 12:33:00,285.0,306.0,254.25,372.75,1214.25,1008.0,696.75,636.0,129.75,1124.25,1242.0,653.388,86.395798,94.709,73.3125
2011-04-03 12:34:00,282.0,303.0,254.25,366.0,1214.25,1002.0,717.75,636.0,129.75,1173.0,1224.0,710.50098,89.450203,94.603203,31.8155
2011-04-03 12:35:00,285.0,306.0,249.75,369.0,1209.0,1029.75,722.25,636.0,132.0,1124.25,1222.0,715.70203,87.341904,94.391502,16.736099
2011-04-03 12:36:00,285.0,309.75,243.0,374.25,1211.25,1019.25,732.75,639.75,138.75,1115.25,1244.0,712.90698,86.537498,94.886299,2.7618999
2011-04-03 12:37:00,291.0,309.75,240.75,392.25,1221.75,996.0,741.75,636.0,134.25,1152.75,1258.0,704.099,84.336601,93.9683,0.0
2011-04-03 12:38:00,321.0,321.0,246.75,393.0,1220.25,1016.25,753.0,638.25,129.75,1146.0,1248.0,604.17798,89.6875,94.733597,0.0
2011-04-03 12:39:00,333.0,329.25,249.0,390.75,1239.75,1013.25,755.25,657.0,131.25,1086.0,1254.0,486.20999,85.694199,94.839699,0.0
2011-04-03 12:40:00,333.0,324.75,245.25,386.25,1235.25,1016.25,753.0,647.25,134.25,1101.0,1284.0,484.33099,85.119003,94.696297,0.0
2011-04-03 12:41:00,342.0,332.25,246.0,390.75,1217.25,1029.0,743.25,654.75,137.25,1146.0,1294.0,477.53699,89.592598,95.5952,0.0
2011-04-03 12:42:00,342.75,339.0,245.25,368.25,1238.25,1038.0,734.25,651.75,132.0,1128.0,1268.0,448.892,85.0,95.251198,0.0
2011-04-03 12:43:00,342.0,335.25,243.0,366.0,1220.25,1035.0,731.25,647.25,129.75,1104.0,1268.0,415.40601,89.571404,94.683296,0.0
2011-04-03 12:44:00,342.0,332.25,243.0,363.0,1220.25,1020.75,741.0,657.0,132.0,1146.0,1250.0,383.047,85.978401,94.497398,0.0
2011-04-03 12:45:00,336.75,335.25,245.25,363.0,1221.75,1020.75,747.0,651.75,138.75,1166.25,1262.0,440.31699,85.883698,93.826698,0.0
2011-04-03 12:46:00,315.75,342.75,243.0,347.25,1217.25,1002.0,758.25,662.25,137.25,1124.25,1246.0,576.07397,86.1409,93.473503,0.0
2011-04-03 12:47:00,300.0,342.75,243.0,336.75,1224.75,1013.25,762.75,651.75,132.0,1080.75,1250.0,635.375,90.226196,94.709,0.0
2011-04-03 12:48:00,285.75,342.0,245.25,357.75,1221.75,1038.0,753.75,654.0,132.0,1130.25,1236.0,547.70801,86.175903,95.251198,0.0
2011-04-03 12:49:00,296.25,335.25,240.75,369.0,1227.0,1035.0,747.0,666.0,132.0,1188.75,1234.0,452.711,86.858498,95.913902,0.0
2011-04-03 12:50:00,285.75,330.0,240.75,365.25,1221.75,1052.25,741.75,645.0,138.75,1116.0,1236.0,343.11801,86.4832,95.132301,0.0
2011-04-03 12:51:00,291.75,333.75,240.75,369.0,1224.75,1056.75,741.75,666.0,132.0,1115.25,1236.0,254.02499,85.809502,95.170403,0.0
2011-04-03 12:52:00,294.75,332.25,240.75,369.0,1238.25,1035.0,741.75,662.25,128.25,1157.25,1230.0,225.168,86.563698,94.484901,1.6331
2011-04-03 12:53:00,309.0,326.25,239.25,365.25,1233.0,1007.25,750.75,669.0,126.0,1173.0,1234.0,186.07001,84.693497,93.826698,12.2328
2011-04-03 12:54:00,329.25,326.25,239.25,339.0,1227.75,1001.25,758.25,666.0,129.75,1130.25,1230.0,175.42999,85.558998,94.261101,53.747398
2011-04-03 12:55:00,327.75,303.0,239.25,329.25,1235.25,1004.25,762.75,662.25,138.75,1113.0,1232.0,176.532,88.429199,95.051903,95.438202
2011-04-03 12:56:00,327.75,314.25,234.75,326.25,1238.25,1026.75,762.75,647.25,132.0,1130.25,1256.0,183.021,85.470398,95.343903,52.8694
2011-04-03 12:57:00,327.75,311.25,228.75,324.0,1224.75,1046.25,765.75,668.25,129.75,1170.75,1254.0,183.214,86.728699,95.949997,24.0833
2011-04-03 12:58:00,327.75,311.25,234.0,354.75,1245.75,1059.0,759.0,668.25,128.25,1170.75,1192.0,175.41,86.340103,96.976097,13.4752
2011-04-03 12:59:00,327.75,318.0,231.75,351.0,1212.0,1044.0,759.0,648.75,132.0,1089.75,1218.0,166.57201,87.569504,97.6726,8.8293597E-2
2011-04-03 13:00:00,324.0,312.0,234.0,365.25,1220.25,1038.0,765.75,656.25,138.75,1088.25,1236.0,151.98599,88.0849,96.869904,0.0
2011-04-03 13:01:00,327.75,312.0,246.75,378.75,1217.25,1023.75,753.75,666.0,132.0,1146.0,1204.0,140.27901,86.887703,95.886902,0.0
2011-04-03 13:02:00,309.75,315.0,243.0,390.0,1203.75,1013.25,750.75,662.25,126.0,1191.0,1202.0,133.26801,85.497398,96.246002,0.0
2011-04-03 13:03:00,297.0,315.0,243.0,401.25,1212.0,1052.25,753.75,645.0,123.75,1170.0,1210.0,131.00301,87.476196,96.430901,0.0
2011-04-03 13:04:00,282.75,318.0,243.0,396.0,1220.25,1043.25,747.0,641.25,128.25,1149.0,1202.0,123.115,89.3209,95.873001,0.0
2011-04-03 13:05:00,282.75,315.0,243.0,392.25,1220.25,1059.75,729.75,641.25,137.25,1152.75,1190.0,122.321,88.322601,96.4021,0.0
2011-04-03 13:06:00,287.25,312.0,240.75,375.0,1206.75,1079.25,735.75,642.75,132.0,1179.0,1190.0,123.352,85.571404,97.082298,0.0
2011-04-03 13:07:00,284.25,315.0,243.0,366.0,1206.75,1050.75,738.75,641.25,126.0,1197.0,1190.0,123.553,85.476196,96.387299,0.0
2011-04-03 13:08:00,309.75,312.0,243.0,357.0,1203.75,1041.0,720.75,642.75,126.0,1160.25,1192.0,119.311,87.399597,96.204803,0.0
2011-04-03 13:09:00,326.25,315.0,245.25,360.75,1217.25,1020.75,714.0,648.0,132.0,1143.75,1214.0,50.130001,87.158699,96.818604,0.0
2011-04-03 13:10:00,339.0,333.75,243.0,360.75,1212.0,1013.25,699.75,630.0,138.75,1230.75,1208.0,36.533901,86.101601,96.990501,0.0
2011-04-03 13:11:00,339.0,330.0,245.25,357.75,1217.25,1016.25,696.75,630.0,134.25,1229.25,1194.0,41.768902,90.019699,96.975998,0.0
2011-04-03 13:12:00,335.25,326.25,243.0,381.75,1209.0,1032.0,705.75,639.0,132.0,1164.75,1196.0,57.597099,86.468697,97.203201,0.0
2011-04-03 13:13:00,336.75,323.25,243.0,390.0,1227.75,1046.25,704.25,639.0,129.75,1161.75,1184.0,65.567497,87.077599,96.613701,0.0
2011-04-03 13:14:00,335.25,326.25,243.0,384.75,1230.0,1056.0,717.0,650.25,141.0,1185.75,1188.0,67.340797,88.699501,96.266701,0.0
2011-04-03 13:15:00,314.25,326.25,246.75,384.75,1224.75,1029.0,720.75,657.0,138.75,1221.75,1178.0,68.791298,86.801399,95.724297,5.0405102
2011-04-03 13:16:00,297.0,338.25,230.25,387.75,1203.75,1035.0,728.25,645.75,134.25,1157.25,1180.0,70.0625,88.238098,96.084702,11.7857
2011-04-03 13:17:00,303.75,341.25,230.25,368.25,1209.0,1010.25,743.25,648.0,129.75,1115.25,1180.0,71.253998,89.152298,95.753197,87.698402
2011-04-03 13:18:00,303.75,333.75,230.25,363.0,1223.25,1002.0,720.0,647.25,132.0,1133.25,1184.0,70.986099,85.748802,96.084702,85.335297
2011-04-03 13:19:00,303.75,336.0,233.25,363.0,1224.75,1007.25,713.25,639.75,138.75,1211.25,1172.0,71.519897,85.042603,96.855301,40.3745
2011-04-03 13:20:00,303.75,333.0,233.25,368.25,1212.0,999.0,722.25,650.25,132.75,1188.75,1188.0,70.766998,85.517899,96.704399,20.4471
2011-04-03 13:21:00,324.0,327.75,236.25,369.0,1221.75,1017.0,729.75,645.0,129.75,1128.0,1192.0,70.502701,86.380898,97.473,7.6468301
2011-04-03 13:22:00,333.0,335.25,234.75,368.25,1215.0,1026.75,735.75,644.25,128.25,1116.0,1168.0,70.105202,87.103302,96.565102,0.0
2011-04-03 13:23:00,327.75,324.75,230.25,380.25,1203.75,1013.25,731.25,642.0,128.25,1148.25,1172.0,69.578697,87.070198,95.992897,0.0
2011-04-03 13:24:00,329.25,321.0,230.25,393.0,1202.25,1001.25,714.75,648.75,137.25,1188.75,1172.0,69.580002,84.673897,96.232498,0.0
2011-04-03 13:25:00,329.25,327.75,227.25,396.0,1202.25,1038.0,713.25,651.0,129.75,1170.0,1184.0,71.471397,86.4048,96.232498,0.0
2011-04-03 13:26:00,324.75,321.0,227.25,393.75,1179.0,1010.25,725.25,642.0,129.75,1080.75,1182.0,70.943298,86.801399,95.9645,0.0
2011-04-03 13:27:00,303.75,321.0,230.25,389.25,1184.25,1016.25,725.25,647.25,128.25,1106.25,1192.0,71.291702,85.720001,96.416702,0.0
2011-04-03 13:28:00,303.75,317.25,233.25,372.75,1188.0,1029.75,720.0,653.25,128.25,1170.0,1198.0,72.665703,86.658798,96.990501,0.0
2011-04-03 13:29:00,293.25,317.25,230.25,366.75,1203.75,1010.25,731.25,639.0,137.25,1170.75,1202.0,86.8368,86.231003,96.296303,0.0
2011-04-03 13:30:00,299.25,303.75,233.25,360.75,1197.0,1007.25,731.25,642.0,129.75,1110.75,1184.0,92.107597,85.964104,96.578697,0.0
2011-04-03 13:31:00,293.25,300.75,245.25,362.25,1217.25,1013.25,741.0,642.0,128.25,1110.75,1164.0,85.158699,85.701401,96.020103,0.0
2011-04-03 13:32:00,296.25,305.25,243.0,366.0,1214.25,1019.25,741.0,651.0,128.25,1125.75,1184.0,84.921997,85.464104,96.112701,0.0
2011-04-03 13:33:00,302.25,308.25,240.75,375.0,1212.0,1010.25,731.25,651.0,129.75,1193.25,1184.0,83.377998,85.030998,96.749199,0.0
2011-04-03 13:34:00,324.0,308.25,240.75,381.75,1230.0,1004.25,731.25,660.75,137.25,1182.0,1188.0,81.655098,86.952904,97.188499,0.0
2011-04-03 13:35:00,333.0,309.0,240.75,386.25,1212.0,1038.0,731.25,660.0,129.75,1116.0,1182.0,81.624802,87.285698,96.946404,0.0
2011-04-03 13:36:00,333.0,321.0,240.75,389.25,1217.25,1029.0,738.0,662.25,128.25,1118.25,1184.0,76.207001,86.4832,96.719597,0.0
2011-04-03 13:37:00,333.0,324.0,239.25,393.75,1248.0,1037.25,741.0,672.0,128.25,1184.25,1184.0,75.039398,85.672302,96.628601,0.210648
2011-04-03 13:38:00,329.25,321.0,240.75,389.25,1230.0,1040.25,738.0,650.25,132.75,1226.25,1178.0,74.961304,88.512703,95.978798,9.53125
2011-04-03 13:39:00,306.0,335.25,245.25,384.0,1235.25,1040.25,731.25,662.25,137.25,1206.0,1158.0,75.134102,88.003601,96.281601,39.215401
2011-04-03 13:40:00,315.0,342.0,245.25,374.25,1254.75,1029.0,734.25,662.25,129.75,1173.75,1180.0,78.857101,85.315201,96.6138,98.660698
2011-04-03 13:41:00,294.0,335.25,245.25,362.25,1266.0,1029.0,731.25,672.0,128.25,1154.25,1162.0,78.466904,87.752098,96.961403,64.101196
2011-04-03 13:42:00,303.75,342.75,245.25,357.75,1266.0,1035.0,753.75,662.25,128.25,1197.75,1158.0,79.457199,86.9524,96.749199,29.179899
2011-04-03 13:43:00,306.75,345.75,245.25,362.25,1271.25,1020.75,765.0,675.0,135.0,1245.75,1168.0,78.817101,86.523804,96.855301,16.494101
2011-04-03 13:44:00,306.0,345.0,246.75,348.75,1290.0,1047.0,753.0,671.25,137.25,1209.0,1172.0,77.560799,87.405296,96.791702,3.03158
2011-04-03 13:45:00,332.25,345.75,245.25,369.75,1277.25,1046.25,758.25,665.25,129.75,1185.0,1164.0,76.9048,87.628098,96.763603,0.0
2011-04-03 13:46:00,336.75,350.25,245.25,389.25,1269.0,1041.0,774.0,662.25,126.0,1200.0,1162.0,78.2183,85.042603,96.416702,0.0
2011-04-03 13:47:00,335.25,354.0,245.25,393.75,1274.25,1046.25,774.0,662.25,128.25,1241.25,1166.0,77.923302,87.561996,96.657402,0.0
2011-04-03 13:48:00,336.75,357.75,245.25,399.0,1263.0,1053.75,779.25,662.25,135.0,1241.25,1162.0,78.247002,84.909103,96.387299,0.0
2011-04-03 13:49:00,342.0,354.0,245.25,402.0,1268.25,1037.25,777.0,666.75,132.75,1176.0,1166.0,77.729202,84.7183,96.884102,0.0
2011-04-03 13:50:00,336.75,350.25,245.25,402.0,1268.25,1040.25,767.25,665.25,129.75,1173.75,1162.0,78.126999,87.409698,96.416702,0.0
2011-04-03 13:51:00,336.75,350.25,246.75,404.25,1271.25,1059.75,782.25,660.0,125.25,1194.0,1166.0,77.488098,85.720001,96.324898,0.0
2011-04-03 13:52:00,336.75,354.0,245.25,396.75,1287.0,1053.75,767.25,660.0,129.75,1241.25,1166.0,77.074402,86.848999,95.288399,0.0
2011-04-03 13:53:00,339.75,357.75,245.25,378.0,1268.25,1053.75,758.25,662.25,135.0,1242.0,1164.0,76.522301,87.675797,96.175903,0.0
2011-04-03 13:54:00,336.75,350.25,245.25,369.0,1275.0,1068.0,758.25,642.75,132.0,1176.0,1164.0,76.153099,85.290703,96.431,0.0
2011-04-03 13:55:00,336.75,348.75,245.25,369.0,1272.75,1071.0,767.25,642.75,129.75,1154.25,1180.0,75.791397,85.511597,96.190498,0.0
2011-04-03 13:56:00,336.0,342.0,240.75,371.25,1268.25,1032.0,767.25,639.75,126.75,1221.75,1174.0,75.057503,85.285698,96.643097,0.0
2011-04-03 13:57:00,314.25,344.25,243.75,365.25,1254.0,1038.0,758.25,639.75,132.0,1242.0,1182.0,75.8433,87.571404,97.052399,0.0
2011-04-03 13:58:00,309.0,342.0,240.75,375.0,1257.0,1046.25,744.75,665.25,132.0,1245.75,1176.0,76.479797,87.666702,96.4021,0.0
2011-04-03 13:59:00,315.0,332.25,246.75,380.25,1268.25,1046.25,750.0,653.25,129.75,1176.0,1180.0,76.940498,87.552101,95.978798,0.0
2011-04-03 14:00:00,315.0,329.25,245.25,386.25,1251.0,1059.75,717.0,653.25,126.75,1149.75,1172.0,77.470299,86.847702,95.858902,4.6031699
2011-04-03 14:01:00,318.75,324.0,245.25,387.75,1254.0,1065.0,726.0,660.0,126.75,1193.25,1194.0,79.603203,86.1679,95.873001,12.8142
2011-04-03 14:02:00,312.75,320.25,245.25,381.0,1245.75,1068.0,738.0,660.0,134.25,1241.25,1196.0,81.457001,87.162697,95.767197,90.0476
2011-04-03 14:03:00,315.0,308.25,246.75,374.25,1245.75,1050.75,738.0,650.25,132.0,1241.25,1198.0,82.118103,87.333298,95.873001,89.491096
2011-04-03 14:04:00,321.75,308.25,240.75,353.25,1251.0,1059.75,749.25,651.75,129.75,1173.75,1190.0,81.732002,85.708099,96.084702,43.130001
2011-04-03 14:05:00,327.75,297.0,239.25,347.25,1259.25,1049.25,762.75,660.0,126.75,1178.25,1194.0,82.898499,85.8284,96.976097,22.0417
2011-04-03 14:06:00,339.0,288.75,246.0,336.75,1250.25,1047.0,774.75,669.0,129.75,1158.75,1186.0,82.200203,86.585297,97.551598,5.8730102
2011-04-03 14:07:00,342.0,275.25,243.75,339.0,1262.25,1052.25,759.75,665.25,137.25,1227.75,1170.0,80.200104,88.027496,97.217598,0.0
2011-04-03 14:08:00,336.75,273.0,240.0,339.75,1251.0,1056.75,747.75,660.0,134.25,1226.25,1188.0,79.861298,85.299103,96.990501,0.0
2011-04-03 14:09:00,335.25,276.75,243.75,368.25,1257.0,1050.75,747.75,672.0,128.25,1179.0,1184.0,80.026497,87.397697,96.084702,0.0
2011-04-03 14:10:00,314.25,272.25,240.75,372.0,1236.75,1056.75,758.25,662.25,123.75,1130.25,1174.0,79.9524,86.8311,96.805298,0.0
2011-04-03 14:11:00,321.0,279.0,237.75,375.75,1223.25,1074.0,770.25,660.0,128.25,1184.25,1172.0,78.668198,90.666702,96.749199,0.0
2011-04-03 14:12:00,299.25,285.75,240.0,375.75,1241.25,1056.75,755.25,657.75,135.0,1250.25,1176.0,79.678596,87.0,96.628601,0.0
2011-04-03 14:13:00,294.75,282.0,240.0,378.0,1241.25,1043.25,726.75,668.25,132.0,1259.25,1176.0,80.371498,85.280296,96.4021,0.0
2011-04-03 14:14:00,299.25,276.0,233.25,383.25,1223.25,1056.75,734.25,672.0,128.25,1200.0,1180.0,93.703697,87.151001,96.416702,0.0
2011-04-03 14:15:00,303.0,276.0,233.25,360.0,1241.25,1056.75,734.25,669.75,125.25,1154.25,1164.0,85.214104,85.708099,95.844498,0.0
2011-04-03 14:16:00,303.0,276.75,233.25,351.75,1253.25,1046.25,741.0,650.25,128.25,1179.0,1154.0,84.0569,88.820702,96.232498,0.0
2011-04-03 14:17:00,314.25,273.75,233.25,345.0,1236.75,1053.75,759.0,654.0,138.75,1227.75,1160.0,84.876999,88.465202,95.527802,0.0
2011-04-03 14:18:00,342.0,270.75,233.25,347.25,1236.75,1068.0,750.0,650.25,132.0,1266.75,1172.0,85.944099,87.219902,96.098801,0.0
2011-04-03 14:19:00,345.75,260.25,233.25,347.25,1242.0,1056.75,753.0,666.0,126.75,1197.75,1148.0,85.749001,86.944,96.643097,0.0
2011-04-03 14:20:00,342.75,266.25,231.0,351.0,1235.25,1059.75,750.0,659.25,126.75,1181.25,1176.0,85.895302,85.280296,96.734497,0.0
2011-04-03 14:21:00,342.75,267.0,234.75,369.75,1256.25,1065.0,768.75,662.25,132.0,1152.0,1210.0,84.537003,87.968002,96.855301,0.0
2011-04-03 14:22:00,342.75,267.0,234.75,377.25,1236.75,1065.75,753.75,654.75,134.25,1220.25,1232.0,84.152802,86.326103,96.704399,2.79283
2011-04-03 14:23:00,318.75,263.25,234.75,369.75,1263.75,1068.75,759.0,657.0,129.75,1265.25,1220.0,84.394203,84.922997,96.281601,18.6875
2011-04-03 14:24:00,318.75,261.0,234.75,372.75,1263.75,1089.75,750.0,647.25,125.25,1218.75,1210.0,83.864601,86.745399,95.738899,66.185799
2011-04-03 14:25:00,315.0,258.75,239.25,366.75,1287.75,1076.25,750.0,650.25,125.25,1179.0,1214.0,84.921997,85.708099,96.578697,96.455399
2011-04-03 14:26:00,318.75,255.75,237.0,354.0,1284.75,1068.0,753.75,650.25,134.25,1181.25,1210.0,84.394203,88.214302,96.643097,47.513401
2011-04-03 14:27:00,321.75,258.75,237.0,344.25,1263.75,1065.0,756.75,659.25,132.0,1224.0,1240.0,85.505997,86.040802,96.161102,22.7836
2011-04-03 14:28:00,326.25,264.75,234.75,342.0,1310.25,1059.75,756.75,660.75,129.75,1272.0,1240.0,88.127701,89.392998,97.111099,13.006
2011-04-03 14:29:00,329.25,258.75,239.25,342.75,1290.0,1049.25,752.25,660.75,126.75,1236.75,1250.0,99.808502,86.960197,96.763603,0.25892901
2011-04-03 14:30:00,321.75,264.75,228.75,339.0,1266.0,1056.75,750.0,656.25,126.75,1202.25,1246.0,99.655899,84.841499,96.628601,0.0
2011-04-03 14:31:00,342.75,270.75,233.25,365.25,1287.75,1065.0,770.25,671.25,138.0,1178.25,1224.0,96.417297,85.9048,96.749199,0.0
2011-04-03 14:32:00,353.25,267.75,231.0,365.25,1266.0,1053.75,767.25,648.75,129.75,1184.25,1238.0,87.997398,85.523804,96.537102,0.0
2011-04-03 14:33:00,348.75,264.75,231.0,374.25,1269.0,1065.0,768.0,659.25,126.75,1227.75,1238.0,86.3806,84.882599,95.935204,0.0
2011-04-03 14:34:00,351.0,270.75,233.25,378.0,1250.25,1068.0,765.0,668.25,125.25,1188.0,1236.0,85.2136,86.081001,96.946404,0.0
2011-04-03 14:35:00,342.0,273.75,228.75,396.0,1253.25,1053.75,780.0,657.75,126.75,1161.75,1218.0,85.458298,85.402802,97.052399,0.0
2011-04-03 14:36:00,336.75,279.0,228.75,402.0,1263.75,1056.75,780.0,668.25,137.25,1182.0,1230.0,84.536499,87.039101,96.477798,0.0
2011-04-03 14:37:00,342.75,273.0,233.25,399.0,1274.25,1050.75,792.75,668.25,128.25,1226.25,1224.0,83.571404,85.517899,97.158401,0.0
2011-04-03 14:38:00,321.0,276.0,233.25,378.0,1254.75,1065.75,786.0,665.25,125.25,1239.0,1224.0,82.945801,85.173103,96.628601,0.0
2011-04-03 14:39:00,305.25,285.75,237.0,369.0,1290.0,1059.75,756.75,684.75,125.25,1176.0,1224.0,83.3638,85.476196,96.416702,0.0
2011-04-03 14:40:00,297.0,291.0,237.0,375.75,1290.0,1082.25,765.75,680.25,126.75,1149.75,1208.0,82.930496,85.945801,96.098801,0.0
2011-04-03 14:41:00,300.75,285.0,246.75,378.75,1287.75,1065.0,768.75,689.25,137.25,1194.0,1188.0,82.173302,87.799698,96.218803,0.0
2011-04-03 14:42:00,297.75,290.25,246.75,378.75,1269.0,1074.0,756.75,678.75,129.75,1239.0,1200.0,81.424599,85.708099,96.175903,0.0
2011-04-03 14:43:00,309.75,288.0,243.75,383.25,1274.25,1065.0,753.75,690.75,126.75,1191.0,1200.0,82.648499,87.125,97.415901,0.0
2011-04-03 14:44:00,332.25,297.0,243.75,396.75,1269.0,1065.0,747.0,681.0,125.25,1149.75,1174.0,84.375702,88.0849,96.762398,0.0
2011-04-03 14:45:00,336.0,294.0,239.25,404.25,1274.25,1062.75,747.0,678.75,132.0,1143.75,1180.0,83.624001,90.651802,97.444199,4.875
2011-04-03 14:46:00,351.0,290.25,239.25,402.0,1260.0,1071.0,732.75,660.75,137.25,1143.75,1172.0,85.309998,86.973198,96.704399,15.9764
2011-04-03 14:47:00,345.0,290.25,243.0,405.0,1257.75,1076.25,735.0,672.75,129.75,1203.75,1172.0,95.892899,86.292,96.734497,94.178398
2011-04-03 14:48:00,339.0,290.25,243.0,405.0,1274.25,1059.75,729.0,678.0,126.75,1215.0,1184.0,96.875,86.753899,96.4021,77.071404
2011-04-03 14:49:00,336.0,287.25,240.75,390.75,1277.25,1062.75,735.0,663.0,123.75,1169.25,1156.0,87.700104,84.604698,96.522598,33.767899
2011-04-03 14:50:00,320.25,287.25,240.75,375.0,1287.0,1062.75,729.0,650.25,132.0,1172.25,1162.0,87.843597,87.514503,96.855301,18.4702
2011-04-03 14:51:00,311.25,285.75,243.0,360.0,1296.75,1052.25,746.25,651.75,135.0,1218.75,1158.0,89.8302,85.863098,97.75,8.87467
2011-04-03 14:52:00,299.25,276.0,237.0,368.25,1275.0,1053.75,765.75,650.25,129.75,1200.0,1142.0,87.597198,87.370903,98.191299,0.0
2011-04-03 14:53:00,302.25,276.0,233.25,360.75,1278.75,1049.25,758.25,644.25,125.25,1172.25,1128.0,85.785896,88.607803,97.613403,0.0
2011-04-03 14:54:00,302.25,276.0,233.25,381.0,1268.25,1040.25,762.0,659.25,125.25,1164.0,1142.0,85.942802,84.610001,97.0214,0.0
2011-04-03 14:55:00,303.0,276.75,233.25,392.25,1281.75,1043.25,774.75,659.25,135.0,1158.0,1124.0,85.6521,85.809502,96.931198,0.0
2011-04-03 14:56:00,300.0,276.0,231.0,402.75,1277.25,1071.0,774.75,671.25,135.0,1200.0,1130.0,85.117203,87.920601,96.583298,0.0
2011-04-03 14:57:00,312.0,261.75,225.0,396.0,1281.75,1077.75,777.75,668.25,128.25,1203.75,1146.0,85.167702,85.606499,97.173599,0.0
2011-04-03 14:58:00,327.75,269.25,228.75,407.25,1265.25,1053.75,774.75,672.75,125.25,1176.75,1148.0,84.924797,86.292397,96.915703,0.0
